,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,0.46029879450605177,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8919832004100272,0.8212199045979283,0.7901000034317047,0.3901680752584954,0.8918130653140416,0.8201676403352807,0.7899140258531783,0.3902883342667837,0.890625987689017,0.8188976377952756,0.788255420152586,0.39217175693256084,['GradientBoostingClassifier_1'],11923.218502759933,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.8924591130246382,0.8209658754127974,0.7887439580536432,0.3910219580730408,0.8911316844657124,0.8166116332232665,0.7853042409622362,0.3927334657397034,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",4606.13096165657
/tpot2_base_normal_MAR_0.1/,0.44591415213935937,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8923014099890898,0.8207400716926812,0.7854483052500814,0.3901069502727525,0.8922700716916298,0.8181356362712725,0.7837262164484711,0.38926548200850236,0.8844060027574141,0.8122936245872492,0.7777092505494042,0.4017854838739999,['MLPClassifier_1'],7165.62905049324,"[('MLPClassifier_1', 'SimpleImputer_1')]",0.8875060895884154,0.816365124615428,0.7842684976984764,0.39709944461477764,0.8813313891342391,0.8143256286512573,0.7837255046005309,0.4052416557033316,"[('MLPClassifier_1', 'SimpleImputer_1')]",12349.628654956818
/tpot2_base_normal_MAR_0.3/,0.4307802800220859,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8929649502305446,0.822574726918626,0.7930416724884132,0.38843008146442337,0.8951957667257215,0.8227076454152908,0.7932312372543626,0.3847101515022888,0.8403709468090135,0.7724155448310897,0.7459754964854644,0.4636501236941117,['XGBClassifier_1'],3829.5567066669464,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.896313266799416,0.8268085466708064,0.7934850468337694,0.38852778371262886,0.8461661008899238,0.778511557023114,0.7420651733805317,0.45588419917671497,"[('XGBClassifier_1', 'SimpleImputer_1')]",11168.586169242859
/tpot2_base_normal_MAR_0.5/,0.39156294060429286,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8929057900605696,0.82172796296819,0.7912316908343584,0.38854542379716134,0.89402150236362,0.8181356362712725,0.787328878873663,0.3866804440005153,0.8057829672441745,0.7533655067310134,0.6914173348071433,0.511061734727547,['XGBClassifier_1'],11119.493492603302,"[('MLPClassifier_1', 'SimpleImputer_1')]",0.8738169925824065,0.8064579863953258,0.7780903114005877,0.4207701418091307,0.8332496200155695,0.7696215392430785,0.7271953817583555,0.47103723490091515,"[('MLPClassifier_1', 'SimpleImputer_1')]",14285.82064652443
/tpot2_base_normal_MAR_0.9/,0.35358737924008043,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.892903796845502,0.8209658754127974,0.79493228443771,0.38889328424746894,0.8930025632220631,0.8227076454152908,0.7978632318010379,0.3884944758172464,0.7846409410515873,0.7259334518669037,0.6234076673426374,0.544684185124739,['MLPClassifier_1'],6282.001606464386,"[('MLPClassifier_1', 'SimpleImputer_1')]",0.8569139979866349,0.7883936887860228,0.7446057465944198,0.4413034092785716,0.7607288297846291,0.7343154686309372,0.6672244707125826,0.5467006646636797,"[('MLPClassifier_1', 'SimpleImputer_1')]",11669.401081562042
/tpot2_base_normal_MNAR_0.01/,0.4637917238552286,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8930848155758248,0.8218126393632335,0.7840990392640097,0.3901027336106915,0.8915824265814272,0.8199136398272796,0.7832004455598627,0.3913699458978519,0.8886847783561781,0.8168656337312674,0.780008946504912,0.39545558819958276,['MLPClassifier_1'],8838.858699321747,"[('MLPClassifier_1', 'SimpleImputer_1')]",0.8925570459734318,0.8218126393632335,0.7894876434692126,0.38880265520608553,0.8896930397786323,0.8194056388112776,0.7891590399278356,0.39242898965441947,"[('MLPClassifier_1', 'SimpleImputer_1')]",5467.7502110004425
/tpot2_base_normal_MNAR_0.1/,0.44532830968301146,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8918714749051164,0.82141748285303,0.790613094604617,0.39049957535908314,0.8927994018199389,0.8194056388112776,0.7888159292206746,0.38849938494924335,0.8656352844231155,0.7973075946151892,0.7604022339496798,0.4281115857332638,['XGBClassifier_1'],10870.697131872177,"[('MLPClassifier_1', 'SimpleImputer_1')]",0.8808970067527244,0.8114538937028988,0.7795171791902245,0.40843499452209,0.8772073692776678,0.8064516129032258,0.7754665024291099,0.4134128882353926,"[('MLPClassifier_1', 'SimpleImputer_1')]",13715.638882398605
/tpot2_base_normal_MNAR_0.3/,0.3974116007726015,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8951481816194227,0.8229698834288295,0.7920304673785605,0.38550216044243096,0.8908291490911411,0.8199136398272796,0.7909204364709882,0.39094540534505284,0.8178218819778895,0.746507493014986,0.6767309152143546,0.49645066755426986,['MLPClassifier_1'],11826.838899612427,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.8939789623637333,0.8242400293544836,0.7869862306242358,0.40192826554561223,0.8278636361306679,0.7691135382270764,0.7211451013756889,0.47849030881321125,"[('XGBClassifier_1', 'SimpleImputer_1')]",14277.873437404633
/tpot2_base_normal_MNAR_0.5/,0.3464167918683096,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8946726767877886,0.8228852070337859,0.793279448632981,0.38519314398121657,0.8942407515291918,0.8178816357632716,0.789879287673698,0.3856024586016394,0.68552465755843,0.6840233680467361,0.6033278606463693,0.6140346882165993,['XGBClassifier_1'],10927.825390815735,"[('MLPClassifier_1', 'SimpleImputer_1')]",0.8079409885161353,0.7536763668181433,0.6922746126713821,0.5010967396541678,0.7630557183314512,0.7272034544069088,0.6598920098200847,0.5412943908363864,"[('MLPClassifier_1', 'SimpleImputer_1')]",13774.540084838867
/tpot2_base_normal_MNAR_0.9/,0.176351906296795,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.8913697559557388,0.820260238787434,0.7900695761424291,0.3913537485910206,0.8935656349427361,0.8214376428752858,0.7932881850895761,0.3879915971845161,0.5470645384121691,0.6405892811785624,0.5311292527931489,0.6593116996197566,['XGBClassifier_1'],11252.691995859146,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.6543773773000534,0.6727821840864828,0.548446800692604,0.6115831613844448,0.6014394704306908,0.651257302514605,0.5226564115005015,0.6310578514783497,"[('XGBClassifier_1', 'SimpleImputer_1')]",5546.720215082169
